000226  0.10473E+02  0.15592E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000227  0.93256E+01  0.13954E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000228  0.81784E+01  0.12315E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000229  0.70313E+01  0.10677E+02  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000230  0.58841E+01  0.90388E+01  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000231  0.47370E+01  0.74005E+01  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000232  0.35898E+01  0.57622E+01  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000233  0.24427E+01  0.41239E+01  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000234  0.12955E+01  0.24856E+01  0.20306E+01  0.23500E+03  0.65000E+02  0.17300E+03
000235  0.42782E+01  0.29015E+00  0.16755E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000236  0.24656E+01 -0.55509E+00  0.16755E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000237  0.65298E+00 -0.14003E+01  0.16755E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000238 -0.11596E+01 -0.22456E+01  0.16755E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000239 -0.29722E+01 -0.30908E+01  0.16755E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000240 -0.47849E+01 -0.39360E+01  0.16755E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000241 -0.65975E+01 -0.47813E+01  0.16755E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000242 -0.84101E+01 -0.56265E+01  0.16755E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000243 -0.10223E+02 -0.64717E+01  0.16755E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000244  0.40170E+01  0.85028E+00  0.14853E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000245  0.22044E+01  0.50430E-02  0.14853E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000246  0.39179E+00 -0.84019E+00  0.14853E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000247 -0.14208E+01 -0.16854E+01  0.14853E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000248 -0.32334E+01 -0.25307E+01  0.14853E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000249 -0.50461E+01 -0.33759E+01  0.14853E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000250 -0.68587E+01 -0.42211E+01  0.14853E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000251 -0.86713E+01 -0.50664E+01  0.14853E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000252 -0.10484E+02 -0.59116E+01  0.14853E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000253  0.37558E+01  0.14104E+01  0.12951E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000254  0.19432E+01  0.56517E+00  0.12951E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000255  0.13060E+00 -0.28006E+00  0.12951E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000256 -0.16820E+01 -0.11253E+01  0.12951E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000257 -0.34946E+01 -0.19705E+01  0.12951E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000258 -0.53073E+01 -0.28158E+01  0.12951E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000259 -0.71199E+01 -0.36610E+01  0.12951E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000260 -0.89325E+01 -0.45062E+01  0.12951E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000261 -0.10745E+02 -0.53515E+01  0.12951E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000262  0.34946E+01  0.19705E+01  0.11049E+02  0.20500E+03  0.72000E+02 -0.11500E+03
000263  0.16820E+01  0.11253E+01  0.11049E+02  0.20500E+03  0.72000E+02 -0.11500E+03
